,acc,loss,val_acc,val_loss
0,0.4092334541086536,1.2450982934506514,0.5139275633192992,0.9842512134389957
1,0.46411149562028226,1.0748788542033072,0.529944282720348,0.9743917986211006
2,0.48780487555660024,1.0076314509953357,0.5299442859579262,0.9746092579490959
3,0.495121951198744,0.9920111655773601,0.5313370422898561,0.9727763953647242
4,0.5076654954239052,0.9708908823309045,0.5536211752293834,0.9618095312277919
5,0.5207317027065397,0.9616837630288526,0.5738161654525481,0.9460561810097654
6,0.5240418124905031,0.9436191661017281,0.6135097526242141,0.932146697987421
7,0.541986065043805,0.9227736629675489,0.6413649059935864,0.9119500650668875
8,0.5432055829294052,0.9127500669881442,0.6545961226925544,0.8875013169803991
9,0.5710801322285722,0.8885234613036445,0.6782729869765491,0.8640273472392791
10,0.5827526136557815,0.8696040504900836,0.692200547141285,0.8336201628934706
11,0.5954703854766872,0.8451597503668755,0.6998607119477891,0.8060546802943132
12,0.6073170817272173,0.8204838319937942,0.7158774348354605,0.7776412560415135
13,0.630836234483154,0.8073241581900195,0.7228412480407439,0.7512917551821653
14,0.6362369243276244,0.791257871775677,0.7318941691791779,0.7253423177100158
15,0.6463414605070905,0.7636015573029734,0.7360724300395147,0.6948568736278247
16,0.6557491328242764,0.7514640433447701,0.7458217310042102,0.6783053662451529
17,0.6679442510372255,0.7369013401689429,0.7548746455014582,0.6588400095950262
18,0.6756097668139361,0.7266802594636791,0.7618384354625903,0.6377764666312916
19,0.6839721287999835,0.7004469687099656,0.7743732592189544,0.6140221784041785
20,0.6973867570066286,0.6945854329896721,0.7862116946815448,0.592474046357827
21,0.7094076581117583,0.656947274241298,0.7903899902420788,0.5701093806529776
22,0.713066207822607,0.6482686809546441,0.7980501500676933,0.5471637522941845
23,0.7236933832799931,0.6328229370432864,0.8112813353870573,0.5333558226362244
24,0.7332752789354491,0.6166718072592173,0.8140668513715101,0.5179253092715335
25,0.7296167175944258,0.6133213701563845,0.8154596077034401,0.4998348974583873
26,0.7458188137110933,0.5886355713269437,0.8252089053475425,0.48487731407611817
27,0.7475609795972445,0.5774310771181193,0.8328690635128606,0.46930426973486344
28,0.7574912882848068,0.5682878369653682,0.834958199671052,0.453366585096609
29,0.7599303053646553,0.5443501570083539,0.8363509576632784,0.43875719544615255
30,0.7670731629644122,0.5390342665050919,0.8412256330500738,0.42686642453198975
31,0.7827526212569313,0.5151777783545052,0.8454038955707072,0.4152633101163136
32,0.7724738706695078,0.520235559250835,0.8481894098948636,0.4048148949830313
33,0.7782229961833887,0.5119477284079229,0.850278546053055,0.39528269779383307
34,0.7890243924868647,0.493195357638369,0.8607242417866805,0.382673634211001
35,0.7954703868473864,0.4867452276085312,0.8593314887753436,0.37370619559686497
36,0.8062717771280933,0.4707306619305229,0.8642061392576914,0.3629518944904997
37,0.8116724692570623,0.4526397398955315,0.8690807830988531,0.34956974654476625
38,0.8179442371640887,0.45331645458417485,0.8732590537549394,0.33827351751765833
39,0.8245644519553367,0.43124673165095395,0.8781337075578801,0.3314034116135334
40,0.8238675841471044,0.4298865103555473,0.8795264622295135,0.3218748867511749
41,0.8344947652118963,0.4317556894822403,0.8844011045764084,0.3133623919613182
42,0.8339721184574354,0.411903449674932,0.8850974908778262,0.30473246008240745
43,0.8449477437065869,0.3920127606142689,0.8941504038808074,0.29509732110586673
44,0.8515679526827477,0.3821232816275819,0.8955431635333303,0.28493398569088463
45,0.8526132530451652,0.38051244429594966,0.900417807374492,0.27633637986807436
46,0.8501742149894661,0.3769792315228891,0.9038997031852063,0.2704033275500646
47,0.853310116492082,0.3752989614259075,0.9073816157649155,0.26387735097189136
48,0.8644599378732023,0.3640639860870946,0.9115598928961581,0.2567834605496574
49,0.8675958235920098,0.34661247838249604,0.9122562627606405,0.24779463424490022
50,0.8719512168123331,0.3415598136207368,0.9136490257337565,0.24139641989074379
51,0.868989550901207,0.34402835940234755,0.9150417820656864,0.23592232275640068
52,0.8742160286222186,0.3326554191444809,0.9213092121241152,0.2328491824832135
53,0.8801393670902851,0.3263218844186138,0.9220055886297837,0.22527877554754028
54,0.8780487784109879,0.32253176316567,0.926183851150417,0.2191774199267948
55,0.8879790889676855,0.30732959633504886,0.926880229316382,0.21349130429763316
56,0.8911149734404029,0.29848125234298173,0.9317548781384333,0.20733129355568738
57,0.8912891832793631,0.30574347592812384,0.9345403908022931,0.20388969451106026
58,0.8923344838494623,0.2912508929440369,0.9338440126363281,0.20050723464708142
59,0.8918118323183226,0.29180826231162305,0.935236768968258,0.1940448608737138
60,0.9033101153290646,0.28210421410171826,0.9380222799718214,0.18824358956893505
61,0.9001742183954459,0.2780422521592848,0.9359331487945195,0.18561152022197053
62,0.8991289153331663,0.28030009396400185,0.935933147134223,0.18292145825362138
63,0.9020905878901067,0.2707558042704021,0.9401114194506058,0.17793966481114495
64,0.9006968597501828,0.2689340657681123,0.9435933136010236,0.17668795373944518
65,0.9059233420401915,0.26626104479882773,0.9422005539485007,0.17214702277296434
66,0.9104529596371933,0.2530233491380871,0.9491643372684468,0.1685404419732957
67,0.9127177675011267,0.2524972296342617,0.9428969321144657,0.16460083304673517
68,0.9121951255233446,0.24024883732978475,0.946378824604587,0.16062699494919738
69,0.9123693484462512,0.25086893271070737,0.9491643389287433,0.15933033931886253
70,0.9141115083096335,0.24646159845569823,0.9491643405890399,0.1577141355920303
71,0.9243902559895133,0.2327945066246006,0.9477715859174064,0.1537250838239877
72,0.9186411248682268,0.2317242710121002,0.9484679640833714,0.15160401995633638
73,0.9196864279305063,0.2324673502806587,0.9519498549131962,0.14883510284852183
74,0.9221254477102167,0.21860817121504075,0.9491643439096329,0.14622218769904963
75,0.9226480847036381,0.219118021298784,0.955431745743021,0.14035233622805987
76,0.928571435632606,0.21414466321676034,0.9540389927316841,0.140279319832584
77,0.9259581981220312,0.21446103979070844,0.955431745743021,0.13879820768796633
78,0.9296167324644348,0.21228203540895044,0.9547353692373526,0.13712024985498705
79,0.927700350924236,0.21350091815202493,0.955431745743021,0.13525477803019095
80,0.9270034935000881,0.213110598329883,0.9568245037352474,0.1320889192039256
81,0.9297909470800739,0.20693944316707838,0.9568245037352474,0.12960158960898938
82,0.930836243704221,0.20665019641562207,0.9526462347394576,0.13229133188724518
83,0.9360627195560973,0.19580941857568893,0.9589136382331424,0.1284021575180269
84,0.9318815392899596,0.19372581044140594,0.9596100147388108,0.12478754681880096
85,0.9381533109352563,0.1888475161603934,0.9589136382331424,0.1234130304420891
86,0.9379790925813469,0.18801535364850472,0.9575208835615089,0.12453000355397759
87,0.9334494801763874,0.18659555268204586,0.9610027710707407,0.12057266811889526
88,0.938850171889993,0.18210543520774575,0.9610027727310372,0.11987512855476656
89,0.941289193954202,0.178418740526309,0.9589136398934388,0.11682815831102701
90,0.9430313525714941,0.1811738083275353,0.9630919088892286,0.11423355978096428
91,0.9435540001566817,0.17134660342221475,0.9623955307232637,0.11290093004952566
92,0.940592331961057,0.18302354273688087,0.9630919088892286,0.11377465654382467
93,0.94512194602747,0.17751359425563015,0.9651810682915711,0.11113824587429466
94,0.9423344907860307,0.17693518024288404,0.9644846587460021,0.11114875976421706
95,0.9437282172645011,0.17243401103941822,0.9637883038241883,0.1073554766501889
96,0.948257830084824,0.16081043527516753,0.966573793243897,0.10955465433491306
97,0.9452961591893372,0.16992301610704083,0.9665738164880482,0.10371580935786362
98,0.9472125357451755,0.16469106296213662,0.9665738164880482,0.10251574037715917
99,0.9494773402862017,0.15973839387038027,0.9686629526462396,0.10223190986595446
100,0.9515679291731804,0.1567150631640431,0.968662950985943,0.09739381323949872
101,0.9522647936585058,0.1550474413492123,0.967966549575827,0.10010583860628453
102,0.9522647963583677,0.1508494583883352,0.9700557073178729,0.09446483698977069
103,0.9493031262936077,0.14503019170686343,0.9728412216420294,0.09352800137983391
104,0.9550522553380774,0.15437177259747575,0.9728412216420294,0.09248016191475239
105,0.9517421487731801,0.14829697706558148,0.9714484653100994,0.09032191263516966
106,0.9503484204255745,0.14798095682149148,0.9721448434760643,0.08897081625577799
107,0.9538327359987053,0.14219508836701356,0.9742339779739593,0.08780165927738864
108,0.9545296021454841,0.1398111117633793,0.9742340012181104,0.08545151145345321
109,0.9567944071018737,0.13935737026277734,0.9749303810443719,0.08736975347846332
110,0.9560975571542667,0.14402254367123912,0.9735375981476978,0.08753728229438362
111,0.9548780338689425,0.13790325283069643,0.9763231373763018,0.08253650095386425
112,0.9578397020645674,0.13335264006869718,0.9749303810443719,0.08161186488101409
113,0.9599303005049038,0.1335957282407774,0.9756267592103368,0.08028782791040402
114,0.958188135657161,0.13385736277709856,0.9742340045387035,0.08158636509251461
115,0.9597560846431745,0.1289869878142553,0.9756267359661857,0.079350535117069
116,0.961149809667873,0.13214387970518982,0.9756267608706334,0.07898510848288749
117,0.9620208904302909,0.12375073041442379,0.9763231390365983,0.07702860354464035
118,0.9611498208826843,0.13095987974974335,0.9770195172025633,0.0772482526169514
119,0.9580139173032515,0.13269217135806533,0.9763231390365983,0.0769358354005807
120,0.9641114874168556,0.1324423588422948,0.9763231390365983,0.07438333591959935
121,0.9595818806193016,0.1287078741120129,0.9784122735344932,0.07473869729672966
122,0.9620208960376966,0.13756347595606946,0.9756267608706334,0.07410765017971686
123,0.9648083556404512,0.11521241162296787,0.9770195172025633,0.07089043333918936
124,0.9618466745685618,0.11689174497169069,0.9784122735344932,0.06831781748775652
125,0.9635888441929834,0.11832119760716833,0.9770195172025633,0.06874952207949832
126,0.9639372715551263,0.12082237036386018,0.9784122735344932,0.06654282388456352
127,0.9637630559010788,0.11271943948929318,0.9791086517004581,0.06634509959841838
128,0.9653309969951882,0.11756602033505456,0.9777158953685282,0.06765688899748837
129,0.9653310053024557,0.1105044792026593,0.9784122735344932,0.06514211046745517
130,0.9644599135329084,0.11215804994937019,0.9784122735344932,0.06349055854017356
131,0.9651567832102759,0.11151223637501122,0.9784122735344932,0.06583755670898804
132,0.9668989536654243,0.10674680907032631,0.9784122735344932,0.06422741488037335
133,0.9688153339595329,0.10697938937966417,0.9811977861983531,0.060287930953386436
134,0.9649825648563665,0.10967346330137619,0.9770195172025633,0.0677013590537572
135,0.9698606301683167,0.10263076068943801,0.9811977861983531,0.06245120157147849
136,0.9693379883982163,0.0991232534838055,0.981894164364318,0.0589160748490218
137,0.9660278666725557,0.10740554706560194,0.982590542530283,0.05751103769811415
138,0.969860639929356,0.09916252484512661,0.980501408032388,0.05857777193935801
139,0.9696864143065874,0.10639839523345336,0.9832869206962479,0.055524291911663116
140,0.9710801449386915,0.10207371626581464,0.981894164364318,0.056475871483844635
141,0.969163764644583,0.10160190705534473,0.982590542530283,0.054668283198952346
142,0.9658536528876435,0.1008829337638845,0.9791086517004581,0.06142179037037002
143,0.9658536441650125,0.10898775420433968,0.9832869206962479,0.054052791700887816
144,0.9679442401131686,0.10638126749091031,0.980501408032388,0.0596647514938312
145,0.9691637642292196,0.10228886187907295,0.9832869206962479,0.05329504539583055
146,0.9702090542075525,0.09633753671982563,0.981894164364318,0.05402757968328125
147,0.9726480883172995,0.0887919807423698,0.9832869206962479,0.052317199196075
148,0.9719512248703827,0.0940447601032174,0.981894164364318,0.052104354599973285
149,0.9716027894086539,0.092010647188288,0.9811977861983531,0.05323805234558403
150,0.976480850151607,0.0873704823675056,0.982590542530283,0.050585157463643546
151,0.9709059297000074,0.09746396307953559,0.982590542530283,0.05225809231857071
152,0.9735191763485765,0.09228676212270086,0.981894164364318,0.05028848562773556
153,0.9742160373033132,0.09324890401097541,0.982590542530283,0.05103948382365006
154,0.973867605995218,0.08587301628930229,0.9839832988622129,0.046686765024422934
155,0.9728223045943921,0.08991786738929017,0.981894164364318,0.051747891989674076
156,0.9763066290978355,0.08697910541960586,0.9832869206962479,0.04809197282268144
157,0.9740418239337642,0.08445402310077321,0.9832869206962479,0.048672215457912275
158,0.9712543622541926,0.09080986883685979,0.9874651896920377,0.04386879306566748
