,acc,loss,val_acc,val_loss
0,0.4382513614951587,1.137949023090425,0.6408297034330243,0.9336743276712676
1,0.5407103739801,0.9932226909965766,0.6430130991352697,0.8981430835078377
2,0.5841530053341975,0.941353328892442,0.6430130991352697,0.8813388712020941
3,0.5937158465385437,0.9091674929759541,0.6430130991352697,0.8762493445883672
4,0.6038251543631319,0.8910470184732656,0.6430130991352697,0.863390461326166
5,0.608469952325352,0.880464002734325,0.6451965153998163,0.8413056179425602
6,0.6155737687329776,0.8526909038668773,0.6484716214467344,0.8042723159082071
7,0.6243169415192525,0.8283383934224238,0.6506550293822476,0.769444401347481
8,0.6346994560272967,0.8082702951353105,0.6528384250844931,0.7268006866675798
9,0.6464480757713318,0.7704049436772455,0.6670305507672406,0.6856516896376964
10,0.6508196680272211,0.7473266408091686,0.6943231719550087,0.6569815254627878
11,0.6603825199799459,0.7167517699179102,0.72161571740063,0.6344803155249383
12,0.671311481077163,0.6909370070598164,0.7532750948547796,0.6046601825405937
13,0.6885245891868091,0.6696456660989856,0.7620087187883635,0.5677278166775099
14,0.7002732216334734,0.6386885652776624,0.7696506636111496,0.5392423324189332
15,0.7076502647556242,0.6114883530335348,0.7696506797486518,0.5186050406710029
16,0.7243169331159748,0.5905778955240719,0.7740174833864104,0.4994649041167513
17,0.7374316962038885,0.5686986524550641,0.779475985135574,0.4823856801445307
18,0.7404371666126564,0.5511452711996485,0.7816593930710871,0.4653914399022098
19,0.7437158539646962,0.5327562054649728,0.7816594053043548,0.45238874911220833
20,0.7576502659281746,0.5175622525762339,0.784934511351273,0.43902623106819055
21,0.7606557373140679,0.50587369184025,0.7893013194138306,0.4276136844439277
22,0.7598360659646206,0.496663292411898,0.7947598211629943,0.41768766048173195
23,0.7650273090503255,0.48417778484156876,0.7991266331297862,0.40624597239181987
24,0.7740437036654988,0.46484759889665195,0.8067685511434963,0.3952687886344293
25,0.7737704886764777,0.46479102138613093,0.8078602570633701,0.38717583316382365
26,0.7811475317986285,0.45385860712801823,0.8067685467186974,0.3796012516105019
27,0.7836065556182236,0.44508683974625635,0.8133187666210024,0.37253838230949304
