,acc,loss,val_acc,val_loss
0,0.498087213617659,1.060828522680001,0.5917431405924876,0.9874566312229961
1,0.5122417725491542,1.0266283111163652,0.6100917474939189,0.9663088802897603
2,0.5198928872044979,1.0115084097690041,0.6177370001416688,0.9509479157421568
3,0.5443764543752225,0.9770139590327578,0.6284403543953502,0.9339018710162661
4,0.5692425379337203,0.9551465220823485,0.6360856070431,0.9150198736322035
5,0.5818668547347929,0.9424038529852099,0.6467890159799419,0.8932385532134169
6,0.5738331981533433,0.9291960861542431,0.6559633246255577,0.8718542872218911
7,0.5918133075034792,0.8994476920607989,0.6636085778201392,0.8511322922662857
8,0.5986993128594863,0.8894175508137231,0.6880733879334336,0.8301045014223921
9,0.5971690873745843,0.8790558640429694,0.7079510453644149,0.810919965625903
10,0.6205049774623045,0.8463266023991212,0.7370030661241724,0.7926635003964836
11,0.6304514279051783,0.8359657325357905,0.7461773698483039,0.7725920704526639
12,0.6377199569912293,0.8028247318563337,0.7645259767497351,0.7492000788723657
13,0.6564651862208681,0.7870828146777631,0.7706421794147666,0.7290333323522445
14,0.6660290788217821,0.7788237370693145,0.7782874867456768,0.7104947140457434
15,0.6732976258302702,0.7488493654412355,0.7798165367283952,0.6930054907405049
16,0.6798010750316716,0.7371467072359915,0.7828746377874952,0.6719161425161799
17,0.6805661875689039,0.7291384661754033,0.7844036883170452,0.6517528339263496
18,0.6832440756346857,0.711722438765922,0.7859327388465951,0.63724221931685
19,0.6924254078398064,0.6979474598611687,0.7859327388465951,0.6210383111183796
20,0.7050497280155874,0.6806652307419168,0.7844036883170452,0.6109700033424097
21,0.7127008371072228,0.6625038629829564,0.7844036883170452,0.599923973236609
22,0.7115531814581763,0.6552049672229653,0.7813455872579452,0.5886293775444731
23,0.7211170698179028,0.6530669973201212,0.7798165361815637,0.5806770969968323
24,0.7184391857652875,0.6411683322732104,0.7798165361815637,0.572963152456721
25,0.7230298302058692,0.654551943660056,0.7813455867111136,0.5655788380071658
26,0.7348890766079588,0.6244859685401654,0.7813455867111136,0.5602824130189528
27,0.7199693948326898,0.6329246571981552,0.7813455867111136,0.5481564058076351
28,0.7314460646495075,0.6166493412457811,0.7844036877702135,0.5391875330461274
29,0.7368018371783419,0.5993180295029212,0.7844036877702135,0.5343851135411394
30,0.737184391235156,0.599636428896124,0.7828746372406635,0.5327342103380676
31,0.7268554037914261,0.5984365230493174,0.7828746377874952,0.5281553984782018
32,0.738332070643973,0.5948316214097394,0.7859327388465951,0.5189561723569117
33,0.7417750598459455,0.5744018003789176,0.7844036883170452,0.5117291048032429
34,0.7402448280676687,0.5738501295207927,0.7905198909820766,0.5078537972695237
35,0.7586075078921183,0.5561233559180145,0.7920489415116266,0.5030676164758314
36,0.7456006029223156,0.5732029225412177,0.7935779920411766,0.4917235937687235
37,0.7433052863797434,0.5592818677927031,0.7951070425707266,0.4847905865503014
38,0.7543993863607055,0.5423926666390376,0.8058103962775764,0.48163210252009403
39,0.7674062616421963,0.536685661040104,0.8073394468071264,0.47676895463138547
